event,rank,time,digitalTime,error,name,nationality,date,year,notes
1500,2930,03:35.4,3.59,0.01,MAR,2013-07-06T00:00:00Z,,2013,AT
1500,2930,03:35.3,3.588333333,0.01,DJI,2013-07-27T00:00:00Z,,2013,AT
1500,2930,03:35.4,3.59,0.01,GBR,2016-06-02T00:00:00Z,,2016,AT
1500,2930,03:35.4,3.59,0.01,MAR,2017-06-10T00:00:00Z,,2017,AT
1500,2944,03:35.4,3.59,0.01,ESP,1986-06-27T00:00:00Z,,1986,AT
1500,2944,03:35.4,3.59,0.01,AUS,1987-07-19T00:00:00Z,,1987,AT
1500,2944,03:35.4,3.59,0.01,QAT,1994-08-28T00:00:00Z,,1994,AT
1500,2944,03:35.4,3.59,0.01,SOM,1994-08-30T00:00:00Z,,1994,AT
1500,2944,03:35.4,3.59,0.01,MAR,1996-07-08T00:00:00Z,,1996,AT
1500,2944,03:35.4,3.59,0.01,GBR,1997-06-05T00:00:00Z,,1997,AT
1500,2944,03:35.4,3.59,0.01,AUS,2006-08-27T00:00:00Z,,2006,AT
1500,2944,03:35.4,3.59,0.01,ETH,2012-05-27T00:00:00Z,,2012,AT
1500,2944,03:35.4,3.59,0.01,ETH,2013-07-06T00:00:00Z,,2013,AT
1500,2944,03:35.4,3.59,0.01,BEL,2016-07-16T00:00:00Z,,2016,AT
1500,2944,03:35.4,3.59,0.01,UGA,2017-06-03T00:00:00Z,,2017,AT
1500,2955,03:35.4,3.59,0.01,USA,1983-08-26T00:00:00Z,,1983,AT
1500,2955,03:35.4,3.59,0.01,FRG,1986-06-27T00:00:00Z,,1986,AT
1500,2955,03:35.4,3.59,0.01,GBR,1997-03-14T00:00:00Z,,1997,AT
1500,2955,03:35.4,3.59,0.01,FRA,2009-07-28T00:00:00Z,,2009,AT
1500,2955,03:35.4,3.59,0.01,KEN,2011-05-15T00:00:00Z,,2011,AT
1500,2955,03:35.4,3.59,0.01,MAR,2012-05-27T00:00:00Z,,2012,AT
1500,2955,03:35.3,3.588333333,0.01,KEN,2013-06-01T00:00:00Z,,2013,AT
1500,2955,03:35.4,3.59,0.01,USA,2013-07-13T00:00:00Z,,2013,AT
1500,2955,03:35.4,3.59,0.01,FRA,2016-06-02T00:00:00Z,,2016,AT
1500,2964,03:35.4,3.59,0.01,RUS,1980-05-23T00:00:00Z,,1980,AT
1500,2964,03:35.4,3.59,0.01,RSA,1985-02-27T00:00:00Z,,1985,AT
1500,2964,3:35,3.583333333,0.01,IRL,1989-07-01T00:00:00Z,,1989,AT
1500,2964,3:35,3.583333333,0.01,KEN,2004-06-26T00:00:00Z,,2004,AT
1500,2964,3:35,3.583333333,0.01,UKR,2006-06-02T00:00:00Z,,2006,AT
1500,2964,03:35.4,3.59,0.01,NZL,1974-07-18T00:00:00Z,,1974,AT
1500,2964,03:35.4,3.59,0.01,GBR,1980-08-15T00:00:00Z,,1980,AT
1500,2964,03:35.4,3.59,0.01,IRL,1982-08-18T00:00:00Z,,1982,AT
1500,2964,03:35.4,3.59,0.01,ES,1987-07-10T00:00:00Z,,1987,AT
1500,2964,03:35.4,3.59,0.01,DEN,1989-07-25T00:00:00Z,,1989,AT
1500,2964,03:35.4,3.59,0.01,KEN,1991-08-03T00:00:00Z,,1991,AT
1500,2964,03:35.4,3.59,0.01,ESP,1996-06-06T00:00:00Z,,1996,AT
1500,2964,03:35.4,3.59,0.01,FRA,1997-06-10T00:00:00Z,,1997,AT
1500,2964,03:35.4,3.59,0.01,ESP,1998-09-01T00:00:00Z,,1998,AT
1500,2964,03:35.4,3.59,0.01,USA,1999-07-17T00:00:00Z,,1999,AT
1500,2964,03:35.4,3.59,0.01,FRA,2000-08-01T00:00:00Z,,2000,AT
1500,2964,03:35.4,3.59,0.01,AUS,2001-09-09T00:00:00Z,,2001,AT
1500,2964,03:35.4,3.59,0.01,MAR,2003-07-11T00:00:00Z,,2003,AT
1500,2964,03:35.4,3.59,0.01,ESP,2008-06-24T00:00:00Z,,2008,AT
1500,2964,03:35.4,3.59,0.01,KEN,2008-08-29T00:00:00Z,,2008,AT
1500,2964,03:35.4,3.59,0.01,USA,2009-09-13T00:00:00Z,,2009,AT
1500,2964,03:35.4,3.59,0.01,KEN,2010-06-06T00:00:00Z,,2010,AT
1500,2964,03:35.4,3.59,0.01,ETH,2010-06-10T00:00:00Z,,2010,AT
1500,2964,03:35.4,3.59,0.01,KEN,2012-07-04T00:00:00Z,,2012,AT
1500,2964,03:35.4,3.59,0.01,BRN,2012-08-05T00:00:00Z,,2012,AT
1500,2964,03:35.4,3.59,0.01,KEN,2015-05-17T00:00:00Z,,2015,AT
1500,2990,03:35.4,3.59,0.01,GBR,1989-06-24T00:00:00Z,,1989,AT
1500,2990,03:35.4,3.59,0.01,KEN,1991-08-05T00:00:00Z,,1991,AT
1500,2990,03:35.4,3.59,0.01,KEN,1992-08-06T00:00:00Z,,1992,AT
1500,2990,03:35.4,3.59,0.01,MAR,1994-08-19T00:00:00Z,,1994,AT
1500,2990,03:35.4,3.59,0.01,KEN,1996-06-05T00:00:00Z,,1996,AT
1500,2990,03:35.4,3.59,0.01,FRA,2002-08-16T00:00:00Z,,2002,AT
1500,2990,03:35.4,3.59,0.01,KEN,2005-07-23T00:00:00Z,,2005,AT
1500,2990,03:35.4,3.59,0.01,CAN,2006-07-25T00:00:00Z,,2006,AT
1500,2990,03:35.4,3.59,0.01,BRN,2007-07-10T00:00:00Z,,2007,AT
1500,2990,03:35.4,3.59,0.01,USA,2012-05-18T00:00:00Z,,2012,AT
1500,3000,03:35.4,3.59,0.01,ITA,1989-07-01T00:00:00Z,,1989,AT
1500,3000,03:35.4,3.59,0.01,USA,1989-08-16T00:00:00Z,,1989,AT
1500,3000,03:35.4,3.59,0.01,KEN,1991-09-06T00:00:00Z,,1991,AT
1500,3000,03:35.4,3.59,0.01,MAR,1991-09-13T00:00:00Z,,1991,AT
1500,3000,03:35.4,3.59,0.01,ITA,1993-09-05T00:00:00Z,,1993,AT
1500,3000,03:35.4,3.59,0.01,KEN,1996-07-14T00:00:00Z,,1996,AT
1500,3000,03:35.4,3.59,0.01,MAR,1996-09-01T00:00:00Z,,1996,AT
1500,3000,03:35.4,3.59,0.01,KEN,1999-08-11T00:00:00Z,,1999,AT
1500,3000,03:35.4,3.59,0.01,TAN,2004-09-05T00:00:00Z,,2004,AT
1500,3000,03:35.4,3.59,0.01,AUS,2010-02-27T00:00:00Z,,2010,AT
1500,3000,03:35.4,3.59,0.01,ALG,2010-06-06T00:00:00Z,,2010,AT
1500,3000,03:35.4,3.59,0.01,CAN,2015-07-18T00:00:00Z,,2015,AT
1500,3012,03:35.4,3.59,0.01,KEN,1992-08-16T00:00:00Z,,1992,AT
1500,3012,03:35.4,3.59,0.01,ESP,1996-05-25T00:00:00Z,,1996,AT
1500,3012,03:35.4,3.59,0.01,ESP,2001-08-18T00:00:00Z,,2001,AT
1500,3012,03:35.4,3.59,0.01,KEN,2003-05-31T00:00:00Z,,2003,AT
1500,3012,03:35.4,3.59,0.01,FRA,2006-08-20T00:00:00Z,,2006,AT
1500,3012,03:35.4,3.59,0.01,ALG,2006-09-03T00:00:00Z,,2006,AT
1500,3012,03:35.4,3.59,0.01,KEN,2011-05-13T00:00:00Z,,2011,AT
1500,3012,03:35.4,3.59,0.01,NOR,2012-08-07T00:00:00Z,,2012,AT
1500,3020,03:35.4,3.59,0.01,SRB,1983-06-30T00:00:00Z,,1983,AT
1500,3020,03:35.4,3.59,0.01,KEN,1989-08-10T00:00:00Z,,1989,AT
1500,3020,03:35.4,3.59,0.01,QAT,1992-06-09T00:00:00Z,,1992,AT
1500,3020,03:35.4,3.59,0.01,KEN,1992-07-13T00:00:00Z,,1992,AT
1500,3020,03:35.4,3.59,0.01,KEN,1993-07-21T00:00:00Z,,1993,AT
1500,3020,03:35.4,3.59,0.01,GER,1994-08-02T00:00:00Z,,1994,AT
1500,3020,03:35.4,3.59,0.01,KEN,1997-08-24T00:00:00Z,,1997,AT
1500,3020,03:35.4,3.59,0.01,ESP,2005-07-08T00:00:00Z,,2005,AT
1500,3020,03:35.4,3.59,0.01,MAR,2011-06-04T00:00:00Z,,2011,AT
1500,3020,03:35.4,3.59,0.01,ETH,2012-08-07T00:00:00Z,,2012,AT
1500,3020,03:35.4,3.59,0.01,USA,2014-05-15T00:00:00Z,,2014,AT
1500,3020,03:35.4,3.59,0.01,GER,2016-06-02T00:00:00Z,,2016,AT
1500,3032,03:35.4,3.59,0.01,AUS,1990-07-10T00:00:00Z,,1990,AT
1500,3032,03:35.4,3.59,0.01,MAR,1995-07-12T00:00:00Z,,1995,AT
